Duration,Distance,OriginalPace,HeartRate,Cadence,PowerOriginal,CalculatedPace,CalculatedStrideLength,CalculatedAerobicEfficiencyPace,CalculatedAerobicEfficiencyPower,CalculatedEfficiencyIndex,
1,9.99693,115,189,89,254,,293,2.16,1.34,2.054,
1,10.00572,116,189,88,247,,294,2.14,1.31,2.094,
1,10.0142,117,189,88,233,,291,2.13,1.23,2.201,
1,10.0227,117,189,88,234,,291,2.13,1.24,2.192,
1,10.03085,117,190,88,239,,291,2.11,1.26,2.146,
1,10.03816,117,190,88,240,,291,2.11,1.26,2.137,
1,10.04818,117,190,87,236,,295,2.11,1.24,2.173,
1,10.05678,117,190,87,226,,295,2.11,1.19,2.269,
1,10.06537,118,190,87,220,,292,2.1,1.16,2.311,
1,10.07244,117,190,87,224,,295,2.11,1.18,2.289,
1,10.08256,117,190,87,242,,295,2.11,1.27,2.119,
1,10.09105,118,190,87,242,,292,2.1,1.27,2.101,
1,10.09895,118,190,86,231,,296,2.1,1.22,2.201,
1,10.10502,118,190,87,236,,292,2.1,1.24,2.155,
1,10.11652,119,189,87,231,,290,2.09,1.22,2.183,
1,10.12498,119,190,86,215,,293,2.08,1.13,2.345,
1,10.13241,119,190,85,208,,297,2.08,1.09,2.424,
1,10.13772,120,189,85,209,,294,2.07,1.11,2.392,
1,10.14884,119,190,86,214,,293,2.08,1.13,2.356,
1,10.15733,120,189,86,219,,291,2.07,1.16,2.283,
1,10.16583,120,190,86,220,,291,2.06,1.16,2.273,
1,10.17431,120,189,85,223,,294,2.07,1.18,2.242,
1,10.1828,120,190,85,229,,294,2.06,1.21,2.183,
1,10.1913,120,190,85,231,,294,2.06,1.22,2.165,
1,10.1993,121,190,85,223,,292,2.04,1.17,2.224,
1,10.20701,121,190,85,217,,292,2.04,1.14,2.285,
1,10.21719,118,190,85,237,,299,2.1,1.25,2.145,
1,10.22569,118,189,85,265,,299,2.11,1.4,1.919,
1,10.23417,118,190,86,264,,296,2.1,1.39,1.926,
1,10.24267,118,190,87,244,,292,2.1,1.28,2.084,
1,10.25116,119,190,87,229,,290,2.08,1.21,2.202,
1,10.25966,119,190,86,232,,293,2.08,1.22,2.173,
1,10.26765,118,190,85,240,,299,2.1,1.26,2.119,
1,10.27498,118,190,85,242,,299,2.1,1.27,2.101,
1,10.28318,119,190,86,240,,293,2.08,1.26,2.101,
1,10.2904,119,191,87,230,,290,2.07,1.2,2.192,
1,10.30046,118,191,86,225,,296,2.09,1.18,2.26,
1,10.30895,119,191,85,231,,297,2.07,1.21,2.183,
1,10.3181,118,191,85,237,,299,2.09,1.24,2.145,
1,10.3272,118,191,86,240,,296,2.09,1.26,2.119,
1,10.33326,118,191,87,237,,292,2.09,1.24,2.145,
1,10.34332,117,191,87,245,,295,2.1,1.28,2.093,
1,10.35179,117,191,86,245,,298,2.1,1.28,2.093,
1,10.36032,117,191,86,235,,298,2.1,1.23,2.182,
1,10.3688,116,191,87,244,,297,2.12,1.28,2.12,
1,10.3773,116,191,87,255,,297,2.12,1.34,2.028,
1,10.38647,116,191,88,246,,294,2.12,1.29,2.103,
1,10.39588,116,191,87,235,,297,2.12,1.23,2.201,
1,10.4032,117,191,87,233,,295,2.1,1.22,2.201,
1,10.41169,116,191,88,234,,294,2.12,1.23,2.21,
1,10.42017,117,191,88,244,,291,2.1,1.28,2.102,
1,10.42828,116,192,88,253,,294,2.11,1.32,2.044,
1,10.43561,116,192,87,252,,297,2.11,1.31,2.053,
1,10.44628,116,192,87,251,,297,2.11,1.31,2.061,
1,10.45623,117,192,88,246,,291,2.09,1.28,2.085,
1,10.46422,116,192,88,242,,294,2.11,1.26,2.137,
1,10.47154,117,192,88,236,,291,2.09,1.23,2.173,
1,10.48004,117,191,87,235,,295,2.1,1.23,2.182,
1,10.48853,116,192,87,248,,297,2.11,1.29,2.086,
1,10.49712,116,192,88,245,,294,2.11,1.28,2.111,
1,10.50609,116,191,88,230,,294,2.12,1.2,2.249,
1,10.51609,116,191,88,234,,294,2.12,1.23,2.21,
1,10.52458,116,191,87,235,,297,2.12,1.23,2.201,
1,10.53256,116,192,87,230,,297,2.11,1.2,2.249,
1,10.53987,118,192,87,227,,292,2.07,1.18,2.24,
1,10.5484,118,192,88,221,,289,2.07,1.15,2.301,
1,10.55688,118,192,87,231,,292,2.07,1.2,2.201,
1,10.56592,118,192,87,244,,292,2.07,1.27,2.084,
1,10.57594,118,192,86,240,,296,2.07,1.25,2.119,
1,10.58444,118,193,86,234,,296,2.06,1.21,2.173,
1,10.59246,118,193,86,234,,296,2.06,1.21,2.173,
1,10.59975,118,193,86,235,,296,2.06,1.22,2.164,
1,10.60824,119,193,87,233,,290,2.05,1.21,2.164,
1,10.61675,120,193,86,227,,291,2.03,1.18,2.203,
1,10.62524,121,193,85,216,,292,2.01,1.12,2.296,
1,10.63336,120,193,85,216,,294,2.03,1.12,2.315,
1,10.64075,120,193,85,226,,294,2.03,1.17,2.212,
1,10.65072,120,192,85,225,,294,2.04,1.17,2.222,
1,10.65873,120,192,85,217,,294,2.04,1.13,2.304,
1,10.66603,121,192,84,216,,295,2.02,1.13,2.296,
1,10.67426,121,192,85,222,,292,2.02,1.16,2.234,
1,10.68139,121,192,85,228,,292,2.02,1.19,2.175,
1,10.69153,121,192,84,228,,295,2.02,1.19,2.175,
1,10.7,121,192,84,231,,295,2.02,1.2,2.147,
1,10.70845,120,192,84,234,,298,2.04,1.22,2.137,
1,10.71697,120,192,85,236,,294,2.04,1.23,2.119,
1,10.72501,119,192,85,242,,297,2.06,1.26,2.083,
1,10.73233,120,192,86,236,,291,2.04,1.23,2.119,
1,10.7408,119,192,85,226,,297,2.06,1.18,2.231,
1,10.74931,120,192,85,217,,294,2.04,1.13,2.304,
1,10.75781,121,192,85,205,,292,2.02,1.07,2.419,
1,10.7663,121,192,85,203,,292,2.02,1.06,2.443,
1,10.77479,120,192,85,213,,294,2.04,1.11,2.347,
1,10.78251,119,192,85,230,,297,2.06,1.2,2.192,
1,10.78857,119,192,85,246,,297,2.06,1.28,2.05,
1,10.79861,119,192,86,248,,293,2.06,1.29,2.033,
1,10.8071,119,192,86,233,,293,2.06,1.21,2.164,
1,10.81526,119,192,85,226,,297,2.06,1.18,2.231,
1,10.82258,119,192,85,230,,297,2.06,1.2,2.192,
1,10.83466,119,192,86,222,,293,2.06,1.16,2.271,
1,10.84314,120,192,86,215,,291,2.04,1.12,2.326,
1,10.85114,121,192,85,208,,292,2.02,1.08,2.384,
1,10.85839,121,193,84,195,,295,2.01,1.01,2.543,
1,10.86695,121,192,84,197,,295,2.02,1.03,2.517,
1,10.87497,120,192,84,217,,298,2.04,1.13,2.304,
1,10.88188,123,192,84,221,,290,1.99,1.15,2.207,
1,10.89037,124,191,84,193,,288,1.98,1.01,2.507,
1,10.89886,128,191,83,149,,282,1.92,0.78,3.146,
1,10.90638,134,191,81,96,,276,1.84,0.5,4.664,
1,10.91212,137,191,77,56,,284,1.8,0.29,7.821,
1,10.92028,143,191,63,39,,333,1.72,0.2,10.758,
1,10.92665,148,190,49,28,,414,1.67,0.15,14.479,
1,10.93302,154,189,41,25,,475,1.61,0.13,15.584,
1,10.93939,158,189,55,28,,345,1.57,0.15,13.562,
1,10.94547,160,188,69,40,,272,1.56,0.21,9.375,
1,10.95101,161,188,82,59,,227,1.55,0.31,6.316,
1,10.95848,169,187,81,64,,219,1.49,0.34,5.547,
1,10.96449,174,187,79,50,,218,1.44,0.27,6.897,
1,10.96951,179,186,77,40,,218,1.41,0.22,8.38,
1,10.97306,181,186,74,37,,224,1.4,0.2,8.959,
1,10.98004,187,184,72,44,,223,1.37,0.24,7.292,
1,10.98373,187,183,71,54,,226,1.37,0.3,5.942,
1,10.99132,185,182,70,72,,232,1.4,0.4,4.505,
1,10.99707,193,180,69,82,,225,1.35,0.46,3.791,
1,11.00109,199,180,69,61,,218,1.31,0.34,4.943,
1,11.00504,202,179,68,41,,218,1.3,0.23,7.245,
1,11.01105,209,179,66,40,,217,1.26,0.22,7.177,
1,11.01529,209,178,64,45,,224,1.26,0.25,6.38,
1,11.02002,210,177,63,54,,227,1.26,0.31,5.291,
1,11.02586,211,177,63,64,,226,1.26,0.36,4.443,
1,11.03011,212,176,63,71,,225,1.26,0.4,3.986,
1,11.03435,216,176,62,72,,224,1.24,0.41,3.858,
1,11.03859,216,176,61,66,,228,1.24,0.38,4.209,
1,11.04321,218,176,61,61,,226,1.22,0.35,4.512,
1,11.04834,219,175,61,61,,225,1.23,0.35,4.491,
1,11.05258,219,176,60,63,,228,1.22,0.36,4.349,
1,11.05667,215,175,60,68,,233,1.25,0.39,4.104,
1,11.06045,214,174,60,73,,234,1.26,0.42,3.841,
1,11.06738,214,173,60,79,,234,1.27,0.46,3.549,
1,11.07163,218,172,61,76,,226,1.25,0.44,3.621,
1,11.07588,218,172,61,66,,226,1.25,0.38,4.17,
1,11.0805,215,171,61,62,,229,1.28,0.36,4.501,
1,11.08549,212,170,60,70,,236,1.3,0.41,4.043,
1,11.08904,214,170,61,80,,230,1.29,0.47,3.505,
1,11.0941,227,170,60,71,,220,1.22,0.42,3.723,
1,11.09836,218,169,61,53,,226,1.28,0.31,5.193,
1,11.10319,220,168,66,56,,207,1.27,0.33,4.87,
1,11.10891,220,168,68,68,,201,1.27,0.4,4.011,
1,11.11316,219,167,68,71,,201,1.29,0.43,3.859,
1,11.11716,221,166,68,72,,200,1.28,0.43,3.771,
1,11.12083,224,166,68,68,,197,1.26,0.41,3.939,
1,11.12508,223,166,68,63,,198,1.27,0.38,4.271,
1,11.12982,223,165,68,61,,198,1.28,0.37,4.411,
1,11.13563,221,165,67,62,,203,1.29,0.38,4.379,
1,11.13988,221,165,67,65,,203,1.29,0.39,4.177,
1,11.14375,223,164,68,66,,198,1.29,0.4,4.077,
1,11.14679,227,164,68,66,,194,1.26,0.4,4.005,
1,11.15179,235,164,66,63,,193,1.22,0.38,4.053,
1,11.15604,238,163,64,55,,197,1.21,0.34,4.584,
1,11.16029,241,163,63,52,,198,1.2,0.32,4.788,
1,11.16452,238,163,63,54,,200,1.21,0.33,4.669,
1,11.16876,231,162,63,60,,206,1.26,0.37,4.329,
1,11.17299,229,161,63,66,,208,1.27,0.41,3.97,
1,11.17726,236,160,64,66,,199,1.24,0.41,3.852,
1,11.18127,241,160,64,55,,195,1.22,0.34,4.527,
1,11.18493,242,159,64,45,,194,1.22,0.28,5.51,
1,11.1896,241,159,63,45,,198,1.23,0.28,5.533,
1,11.19534,236,159,63,51,,202,1.25,0.32,4.985,
1,11.19897,235,158,63,59,,203,1.27,0.37,4.327,
1,11.20341,246,158,63,58,,194,1.21,0.37,4.205,
1,11.20616,249,158,63,48,,191,1.19,0.3,5.02,
1,11.21041,249,159,62,42,,194,1.19,0.26,5.737,
1,11.21441,249,159,61,44,,198,1.19,0.28,5.476,
1,11.21795,248,159,61,48,,198,1.19,0.3,5.04,
1,11.2215,251,159,60,50,,199,1.18,0.31,4.781,
1,11.22621,261,158,60,48,,192,1.14,0.3,4.789,
1,11.22886,265,158,59,45,,192,1.12,0.28,5.031,
1,11.2343,270,158,57,44,,195,1.1,0.28,5.051,
1,11.23582,274,159,56,45,,196,1.08,0.28,4.866,
1,11.24125,284,159,55,43,,192,1.04,0.27,4.913,
1,11.24457,283,159,54,39,,196,1.04,0.25,5.436,
1,11.24708,283,159,53,37,,200,1.04,0.23,5.73,
1,11.25132,287,159,53,38,,197,1.03,0.24,5.502,
1,11.25556,284,158,53,39,,199,1.05,0.25,5.417,
1,11.25927,275,157,52,40,,210,1.09,0.25,5.455,
1,11.26199,270,156,52,42,,214,1.12,0.27,5.291,
1,11.26624,265,155,54,46,,210,1.14,0.3,4.922,
1,11.27049,259,154,55,49,,211,1.18,0.32,4.728,
1,11.27448,256,154,56,51,,209,1.19,0.33,4.596,
1,11.27815,251,153,57,52,,210,1.22,0.34,4.597,
1,11.28239,243,153,58,55,,213,1.26,0.36,4.489,
1,11.28664,239,152,60,60,,209,1.29,0.39,4.184,
1,11.29088,238,151,61,63,,207,1.31,0.42,4.002,
1,11.29512,237,149,62,62,,204,1.33,0.42,4.083,
1,11.29938,233,149,63,62,,204,1.35,0.42,4.153,
1,11.30299,225,149,63,68,,212,1.4,0.46,3.922,
1,11.30535,217,149,65,77,,213,1.45,0.52,3.591,
1,11.31336,218,149,68,88,,202,1.45,0.59,3.128,
1,11.31761,214,150,69,93,,203,1.46,0.62,3.015,
1,11.32185,209,150,70,89,,205,1.5,0.59,3.226,
1,11.32638,214,149,71,90,,197,1.47,0.6,3.115,
1,11.33169,205,149,74,90,,198,1.54,0.6,3.252,
1,11.33666,207,149,80,92,,181,1.52,0.62,3.151,
1,11.34126,206,149,81,87,,180,1.53,0.58,3.348,
1,11.34638,208,149,81,78,,178,1.52,0.52,3.698,
1,11.35063,212,149,80,75,,177,1.49,0.5,3.774,
1,11.35536,212,149,79,73,,179,1.49,0.49,3.877,
1,11.36119,215,149,80,72,,174,1.47,0.48,3.876,
1,11.36542,216,148,81,71,,171,1.47,0.48,3.912,
1,11.36969,218,148,81,70,,170,1.46,0.47,3.932,
1,11.37394,222,147,80,66,,169,1.44,0.45,4.095,
1,11.37855,223,146,80,61,,168,1.44,0.42,4.411,
1,11.38367,221,146,79,60,,172,1.46,0.41,4.525,
1,11.38792,222,146,79,62,,171,1.45,0.42,4.359,
1,11.39217,223,146,78,64,,172,1.44,0.44,4.204,
1,11.39641,226,146,78,65,,170,1.42,0.45,4.084,
1,11.40046,226,146,78,65,,170,1.42,0.45,4.084,
1,11.40419,225,146,78,65,,171,1.43,0.45,4.103,
1,11.4095,227,146,78,65,,169,1.42,0.45,4.066,
1,11.41446,230,145,77,64,,169,1.41,0.44,4.076,
1,11.41748,232,145,76,64,,170,1.4,0.44,4.041,
1,11.42313,237,144,76,63,,167,1.38,0.44,4.018,
1,11.42737,240,143,75,61,,167,1.37,0.43,4.098,
1,11.43162,238,143,74,60,,170,1.38,0.42,4.202,
1,11.43587,235,144,73,59,,175,1.39,0.41,4.327,
1,11.44011,230,144,74,61,,176,1.42,0.42,4.277,
1,11.44395,225,143,76,65,,175,1.46,0.45,4.103,
1,11.44697,224,143,77,71,,174,1.47,0.5,3.773,
1,11.4512,227,143,78,75,,169,1.45,0.52,3.524,
1,11.45602,226,141,77,73,,172,1.47,0.52,3.637,
1,11.45905,229,141,77,69,,170,1.46,0.49,3.797,
1,11.46683,233,140,76,64,,169,1.44,0.46,4.024,
1,11.47108,232,139,76,61,,170,1.46,0.44,4.24,
1,11.47532,231,140,76,62,,171,1.45,0.44,4.189,
1,11.47934,230,139,75,62,,174,1.47,0.45,4.208,
1,11.48288,230,140,75,62,,174,1.46,0.44,4.208,
1,11.48641,230,140,76,62,,172,1.46,0.44,4.208,
1,11.49149,226,141,76,63,,175,1.47,0.45,4.214,
1,11.49624,219,142,77,70,,178,1.51,0.49,3.914,
1,11.50204,209,142,78,87,,184,1.58,0.61,3.3,
1,11.50629,205,142,80,110,,183,1.61,0.77,2.661,
1,11.51121,206,142,84,114,,173,1.61,0.8,2.555,
1,11.51662,200,142,85,105,,176,1.65,0.74,2.857,
1,11.52063,199,143,86,105,,175,1.65,0.73,2.872,
1,11.52658,200,143,87,104,,172,1.64,0.73,2.885,
1,11.53068,203,143,87,93,,170,1.62,0.65,3.178,
1,11.53437,208,144,87,80,,166,1.57,0.56,3.606,
1,11.54066,207,144,86,68,,169,1.58,0.47,4.263,
1,11.54565,209,143,85,64,,169,1.57,0.45,4.486,
1,11.55057,212,143,84,68,,168,1.55,0.48,4.162,
1,11.55596,214,142,83,70,,169,1.55,0.49,4.005,
1,11.55963,214,141,82,71,,171,1.56,0.5,3.949,
1,11.56386,216,141,82,71,,169,1.54,0.5,3.912,
1,11.56809,219,141,81,70,,169,1.52,0.5,3.914,
1,11.57263,223,140,80,68,,168,1.51,0.49,3.957,
1,11.57794,224,140,79,64,,170,1.5,0.46,4.185,
1,11.58293,229,140,78,59,,168,1.47,0.42,4.441,
1,11.58718,232,140,77,58,,168,1.45,0.41,4.459,
1,11.59117,234,140,76,58,,169,1.43,0.41,4.421,
1,11.59471,231,140,75,59,,173,1.45,0.42,4.402,
1,11.59821,227,140,75,60,,176,1.48,0.43,4.405,
1,11.60333,224,140,77,64,,174,1.5,0.46,4.185,
1,11.60758,228,141,78,68,,169,1.46,0.48,3.87,
1,11.61242,230,140,77,67,,169,1.46,0.48,3.894,
1,11.61814,228,141,76,64,,173,1.46,0.45,4.112,
1,11.62239,226,141,76,63,,175,1.47,0.45,4.214,
1,11.62638,224,141,77,64,,174,1.49,0.45,4.185,
1,11.63003,222,142,78,65,,173,1.49,0.46,4.158,
1,11.63429,222,142,78,66,,173,1.49,0.46,4.095,
1,11.63854,224,141,79,66,,170,1.49,0.47,4.058,
1,11.64334,222,139,79,66,,171,1.52,0.47,4.095,
1,11.6491,218,138,78,67,,176,1.56,0.49,4.108,
1,11.65335,218,137,79,70,,174,1.57,0.51,3.932,
1,11.65736,220,137,80,70,,170,1.56,0.51,3.896,
1,11.66101,222,137,80,69,,169,1.55,0.5,3.917,
1,11.66566,224,138,79,68,,170,1.52,0.49,3.939,
1,11.67157,224,138,78,67,,172,1.52,0.49,3.998,
1,11.67553,225,137,77,66,,173,1.52,0.48,4.04,
1,11.67856,229,137,78,65,,168,1.5,0.47,4.031,
1,11.68431,224,137,78,66,,172,1.53,0.48,4.058,
1,11.68856,231,136,77,67,,169,1.5,0.49,3.877,
1,11.69256,236,135,76,61,,167,1.48,0.45,4.168,
1,11.6961,241,135,75,55,,166,1.44,0.41,4.527,
1,11.69964,244,135,73,53,,168,1.43,0.39,4.64,
1,11.70471,244,134,72,54,,171,1.44,0.4,4.554,
1,11.70866,246,134,72,54,,169,1.43,0.4,4.517,
1,11.7117,250,135,71,55,,169,1.39,0.41,4.364,
1,11.71746,252,134,70,55,,170,1.39,0.41,4.329,
1,11.7217,253,134,70,54,,169,1.39,0.4,4.392,
1,11.7257,254,134,69,54,,171,1.38,0.4,4.374,
1,11.72924,252,134,69,54,,173,1.39,0.4,4.409,
1,11.73279,247,134,69,54,,176,1.42,0.4,4.498,
1,11.73706,242,134,70,56,,177,1.45,0.42,4.427,
1,11.74157,248,134,70,57,,173,1.41,0.43,4.244,
1,11.74428,251,134,71,54,,168,1.4,0.4,4.427,
1,11.74853,253,135,71,50,,167,1.38,0.37,4.743,
1,11.75278,256,135,70,49,,167,1.36,0.36,4.783,
1,11.75677,256,134,69,50,,170,1.37,0.37,4.688,
1,11.76043,253,134,68,52,,174,1.39,0.39,4.561,
1,11.76467,246,133,69,56,,177,1.44,0.42,4.355,
1,11.7689,244,133,70,62,,176,1.45,0.47,3.966,
1,11.77317,247,132,71,64,,171,1.44,0.48,3.796,
1,11.77741,249,132,71,62,,170,1.43,0.47,3.887,
1,11.78145,247,133,70,59,,174,1.43,0.44,4.117,
1,11.78523,246,133,71,57,,172,1.44,0.43,4.279,
1,11.78991,248,133,71,56,,170,1.42,0.42,4.32,
1,11.79358,250,133,71,55,,169,1.41,0.41,4.364,
1,11.79782,249,133,70,53,,172,1.42,0.4,4.546,
1,11.80207,247,132,70,53,,174,1.44,0.4,4.583,
1,11.80576,246,132,70,54,,174,1.45,0.41,4.517,
1,11.80848,248,131,71,55,,170,1.45,0.42,4.399,
1,11.81273,253,132,70,55,,169,1.41,0.42,4.312,
1,11.81675,258,132,69,54,,169,1.38,0.41,4.307,
1,11.82028,261,132,68,53,,169,1.36,0.4,4.337,
1,11.82383,261,132,67,52,,172,1.36,0.39,4.421,
1,11.8289,252,132,67,55,,178,1.41,0.42,4.329,
1,11.83314,254,132,68,61,,174,1.4,0.46,3.872,
1,11.83682,260,132,68,63,,170,1.37,0.48,3.663,
1,11.83956,262,132,68,60,,168,1.36,0.45,3.817,
1,11.84381,259,132,68,56,,170,1.37,0.42,4.137,
1,11.84781,253,131,67,58,,177,1.42,0.44,4.089,
1,11.85148,255,131,67,61,,176,1.41,0.47,3.857,
1,11.85572,252,131,68,62,,175,1.42,0.47,3.84,
1,11.85981,244,131,68,61,,181,1.47,0.47,4.031,
1,11.86343,234,131,69,66,,186,1.53,0.5,3.885,
1,11.86826,248,132,72,69,,168,1.44,0.52,3.506,
1,11.87188,248,132,72,62,,168,1.44,0.47,3.902,
1,11.87626,246,132,71,53,,172,1.45,0.4,4.602,
1,11.88095,250,132,70,53,,171,1.42,0.4,4.528,
1,11.88461,255,132,70,56,,168,1.4,0.42,4.202,
1,11.88872,258,132,70,55,,166,1.38,0.42,4.228,
1,11.89223,260,132,68,53,,170,1.37,0.4,4.354,
1,11.89511,258,132,68,52,,171,1.38,0.39,4.472,
1,11.89879,259,132,67,52,,173,1.37,0.39,4.455,
1,11.90377,259,132,67,52,,173,1.37,0.39,4.455,
1,11.90802,258,132,68,52,,171,1.38,0.39,4.472,
1,11.91184,259,133,68,52,,170,1.36,0.39,4.455,
1,11.91488,260,133,68,51,,170,1.36,0.38,4.525,
1,11.91786,273,133,68,46,,162,1.29,0.35,4.778,
1,11.92211,270,133,66,37,,168,1.31,0.28,6.006,
1,11.92604,269,133,64,34,,174,1.31,0.26,6.56,
1,11.92908,271,133,64,35,,173,1.3,0.26,6.326,
1,11.9342,269,133,64,41,,174,1.31,0.31,5.44,
1,11.93703,267,133,64,45,,176,1.32,0.34,4.994,
1,11.94102,272,133,64,46,,172,1.3,0.35,4.795,
1,11.94429,289,132,62,42,,167,1.23,0.32,4.943,
1,11.94671,319,132,51,32,,184,1.12,0.24,5.878,
1,11.95022,337,131,40,18,,223,1.06,0.14,9.891,
1,11.95264,365,130,30,5,,274,0.99,0.04,32.877,
1,11.95449,384,130,22,0,,355,0.94,,,
1,11.95698,414,130,14,0,,518,0.87,,,
